model_id,fom,variables,aic,null_aic,delta_aic,null_deviance,residual_dev,dev_explained,MCFaddenPseudoR2,spatial_auc,training_auc,test_auc,toc_auc,number_of_variables
289,0.469737944164398,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1034.86993043837,1008.5542341485,-26.3156962898679,1122.87867934041,1016.86993043837,106.00874890204,0.0944080165136909,0.670319633707682,0.703800123154962,0.683195592286501,0.759893588173678,8
290,0.49362715228876,"dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1034.90610042481,1008.5542341485,-26.3518662763086,1133.98878739607,1024.90610042481,109.082686971264,0.0961937967850161,0.700863924193685,0.703247828504134,0.724525,0.88929417213937,4
291,0.491589218893597,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1034.95220604901,1008.5542341485,-26.3979719005138,1133.98878739607,1020.95220604901,113.036581347059,0.0996805106041836,0.697410056272301,0.709853480072453,0.72245,0.868706440636847,6
292,0.47026051038517,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1034.9830881075,1008.5542341485,-26.4288539590038,1122.87867934041,1022.9830881075,99.8955912329045,0.0889638329330329,0.668228113334805,0.698252053090763,0.688271604938272,0.822664271275417,5
293,0.493383244251556,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1035.01836595359,1008.5542341485,-26.4641318050878,1122.87867934041,1019.01836595359,103.860313386821,0.0924946882488048,0.691285553196211,0.704300059138769,0.738572594633201,0.928055441954755,7
294,0.484984464533858,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15,predios_lingue1",1035.08581363059,1008.5542341485,-26.5315794820972,1122.87867934041,1023.08581363059,99.7928657098111,0.0888723488528883,0.685689281269775,0.700550539260217,0.726124885215794,0.810499138556537,5
295,0.495778865389213,"dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1035.13285103521,1008.5542341485,-26.5786168867085,1133.98878739607,1025.13285103521,108.855936360864,0.0959938383613348,0.702166467809063,0.704001052121879,0.7257,0.887115556722073,4
296,0.487139234014342,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1035.18422555927,1008.5542341485,-26.6299914107744,1133.98878739607,1019.18422555927,114.804561836798,0.101239591707445,0.699109121558095,0.712352269534496,0.72045,0.872101969377707,7
297,0.491229060440146,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15,predios_lingue1",1035.24874382231,1008.5542341485,-26.6945096738089,1122.87867934041,1023.24874382231,99.6299355180995,0.0887272484117549,0.692498794461184,0.704025704025704,0.738547087031936,0.923328359305574,5
298,0.498507933006665,"dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15",1035.27514808976,1008.5542341485,-26.7209139412662,1133.98878739607,1027.27514808976,106.713639306307,0.0941046688401115,0.701882505933088,0.703546726765144,0.727225,0.879694269257516,3
299,0.485355530914713,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,predios_lingue1",1035.30783918617,1008.5542341485,-26.7536050376686,1122.87867934041,1023.30783918617,99.5708401542397,0.0886746199622643,0.690123386221386,0.702727089823864,0.73418528721559,0.942972009917752,5
300,0.466162678127678,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1035.33950409362,1008.5542341485,-26.7852699451262,1122.87867934041,1021.33950409362,101.539175246782,0.0904275565250091,0.666098948450708,0.698617859908182,0.68230282624222,0.758933584140662,6
301,0.48602856160745,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1035.38734126125,1008.5542341485,-26.8331071127504,1122.87867934041,1017.38734126125,105.491338079158,0.093947226908899,0.68689442589771,0.704031800805994,0.730818283848587,0.856175795946995,8
302,0.489155690835416,"dis_urbano_lingue,dis_hid_lingue,pen_lingue15",1035.46518860141,1008.5542341485,-26.9109544529119,1133.98878739607,1027.46518860141,106.523598794661,0.0939370829576424,0.700274343149223,0.701203364398826,0.72615,0.882848043838759,3
303,0.48346965641592,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue",1035.51043473858,1008.5542341485,-26.956200590078,1133.98878739607,1023.51043473858,110.478352657495,0.0974245547093826,0.684919152870259,0.715466789414219,0.702125,0.806087204373033,5
304,0.491710870131215,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1035.74028330604,1008.5542341485,-27.1860491575394,1122.87867934041,1021.74028330604,101.138396034369,0.0900706353190168,0.683824991499557,0.706013254400351,0.712580348943985,0.8934288921809,6
305,0.489598832237512,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1035.77360810955,1008.5542341485,-27.219373961053,1122.87867934041,1023.77360810955,99.1050712308554,0.0882598209889167,0.686509362422228,0.704867059705769,0.716483011937557,0.914339122133801,5
306,0.487334586477923,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1035.78540762591,1008.5542341485,-27.2311734774089,1122.87867934041,1021.78540762591,101.093271714499,0.0900304490364738,0.684590137280886,0.70802519189616,0.71181512090603,0.937748778435241,6
307,0.488172392966337,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1035.79205654256,1008.5542341485,-27.2378223940623,1122.87867934041,1019.79205654256,103.086622797846,0.0918056640441339,0.689486504076829,0.703909865200188,0.737450260177533,0.941864069083805,7
308,0.471170206841933,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1035.80928770899,1008.5542341485,-27.2550535604951,1122.87867934041,1021.80928770899,101.069391631413,0.0900091821948055,0.669052877568706,0.699300699300699,0.690694827058463,0.824324056327888,6
309,0.486088932083738,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,pen_lingue15,predios_lingue1",1035.81133998566,1008.5542341485,-27.257105837162,1122.87867934041,1023.81133998566,99.0673393547463,0.0882262181814155,0.691213809486449,0.70432444625993,0.735741250892766,0.939638571143801,5
310,0.489860176009675,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1035.87644009557,1008.5542341485,-27.3222059470772,1122.87867934041,1021.87644009557,101.002239244831,0.0899493784174096,0.687213989417273,0.707305771821901,0.713677175798388,0.925055502647879,6
311,0.485234914001768,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1035.91320716747,1008.5542341485,-27.3589730189772,1122.87867934041,1023.91320716747,98.9654721729312,0.0881354985126842,0.682405574639014,0.704842672584608,0.713269054178145,0.928501616512976,5
312,0.483030153715653,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1035.91983211432,1008.5542341485,-27.3655979658229,1122.87867934041,1021.91983211432,100.958847226085,0.0899107348670918,0.679900340316283,0.705409673151609,0.7089072543618,0.9080450321354,6
313,0.486493076177675,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1035.93628452315,1008.5542341485,-27.382050374649,1122.87867934041,1017.93628452315,104.942394817259,0.0934583555178944,0.687576559900194,0.70469634985764,0.737271706968677,0.944025378580006,8
314,0.46486196763124,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1035.95112487689,1008.5542341485,-27.3968907283891,1122.87867934041,1019.95112487689,102.927554463519,0.0916640028502281,0.666603299503449,0.699892086988861,0.683501683501683,0.756908027186121,7
315,0.480615231334454,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1035.95782091133,1008.5542341485,-27.4035867628343,1122.87867934041,1021.95782091133,100.920858429074,0.0898769032540153,0.680993237022977,0.700251797025991,0.72339557188042,0.827681154508941,6
316,0.486191108680366,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1035.99935258696,1008.5542341485,-27.4451184384664,1122.87867934041,1019.99935258696,102.879326753442,0.0916210527871761,0.682393289330806,0.709073838106096,0.707274767880828,0.916046735286571,7
317,0.486251492364718,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1036.04178880248,1008.5542341485,-27.4875546539843,1122.87867934041,1022.04178880248,100.836890537924,0.0898021241236472,0.687776289379447,0.703745252132349,0.735435159677584,0.943922532587,6
318,0.491439521529,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1036.0477777438,1008.5542341485,-27.4935435953003,1122.87867934041,1020.0477777438,102.830901596608,0.0915779268843293,0.684815856713538,0.70932990287829,0.707937965513723,0.902419574984399,7
319,0.488284171817542,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,predios_lingue1",1036.14453523644,1008.5542341485,-27.5903010879404,1122.87867934041,1022.14453523644,100.734144103968,0.089710621420954,0.687447760893584,0.707500868791191,0.713575145393327,0.917206996346394,6
320,0.492684794857227,"dis_urbano_lingue,pen_lingue15,dis_plant87_lingue",1036.16298389972,1008.5542341485,-27.6087497512212,1133.98878739607,1028.16298389972,105.825803496352,0.093321737104081,0.700172597233114,0.701095761024862,0.725675,0.882885515739225,3
321,0.486270072947074,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15,predios_lingue1",1036.16652901378,1008.5542341485,-27.612294865284,1122.87867934041,1022.16652901378,100.712150326624,0.0896910344631212,0.688571715925374,0.702958767474896,0.73201714110805,0.863156709059879,6
322,0.481819399910881,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue",1036.23030995108,1008.5542341485,-27.6760758025846,1133.98878739607,1026.23030995108,107.758477444988,0.0950260519704339,0.683508925120712,0.711455574751466,0.7057,0.798289374890044,4
323,0.48289141748808,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1036.23113959984,1008.5542341485,-27.6769054513402,1122.87867934041,1022.23113959984,100.647539740568,0.0896334943323441,0.686128181542997,0.702342992665573,0.732170186715641,0.956099903024757,6
324,0.480518429270145,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1036.28038152604,1008.5542341485,-27.7261473775416,1122.87867934041,1016.28038152604,106.598297814367,0.0949330500041055,0.683312696008295,0.70469634985764,0.729746964595449,0.87586870139514,9
325,0.496183590382522,"dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1036.53394887862,1008.5542341485,-27.9797147301206,1133.98878739607,1024.53394887862,109.454838517452,0.0965219759965958,0.701597237058235,0.705226534992019,0.72485,0.886917530248261,5
326,0.495463708092367,"dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15",1036.56764874307,1008.5542341485,-28.0134145945772,1133.98878739607,1026.56764874307,107.421138652996,0.0947285721401728,0.701909317400281,0.704066809739301,0.7278,0.879955684965662,4
327,0.482595533607066,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1036.5918885367,1008.5542341485,-28.0376543882012,1122.87867934041,1022.5918885367,100.286790803707,0.0893122228152173,0.686459203806452,0.703690381109736,0.732297724721967,0.95547010692736,6
328,0.484446747473865,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,predios_lingue1",1036.61984071237,1008.5542341485,-28.0656065638739,1122.87867934041,1022.61984071237,100.258838628034,0.0892873294975446,0.68477414980395,0.699001957066473,0.724492398734823,0.812584864761629,6
329,0.488000100129543,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,predios_lingue1",1036.6363780751,1008.5542341485,-28.082143926599,1122.87867934041,1024.6363780751,98.2423012653094,0.087491465527708,0.685668890973458,0.703824510276123,0.713728191000918,0.906398636726698,5
330,0.491734266874957,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,predios_lingue1",1036.67522177723,1008.5542341485,-28.120987628733,1122.87867934041,1022.67522177723,100.203457563175,0.0892380088844827,0.691441902397161,0.702586863877186,0.737705336190185,0.927899314814871,6
331,0.484034452627637,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1036.68349041346,1008.5542341485,-28.1292562649583,1122.87867934041,1018.68349041346,104.19518892695,0.092792917742597,0.685884450479147,0.70394644588193,0.734848484848485,0.954836791496383,8
332,0.481981027411775,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue",1036.70311586852,1008.5542341485,-28.1488817200209,1133.98878739607,1022.70311586852,111.285671527552,0.0981364831508542,0.682874406823267,0.715018442022704,0.6976,0.760299814639553,6
333,0.482304388212485,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1036.74292950398,1008.5542341485,-28.1886953554872,1133.98878739607,1022.74292950398,111.245857892086,0.0981013737777202,0.684666870343223,0.715078221674906,0.703825,0.806379381824133,6
334,0.480440074964666,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue",1036.75951401067,1008.5542341485,-28.2052798621705,1133.98878739607,1024.75951401067,109.229273385402,0.0963230629786216,0.683970583079253,0.711951745864743,0.708975,0.799231744311501,5
335,0.497781095373529,"dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1036.80495997804,1008.5542341485,-28.2507258295386,1133.98878739607,1024.80495997804,109.183827418034,0.0962829867733952,0.702706243615459,0.705734662035736,0.7257,0.885681588120361,5
336,0.494204405845553,"dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1036.88644151472,1008.5542341485,-28.3322073662243,1133.98878739607,1024.88644151472,109.102345881349,0.0962111328559744,0.701418129567942,0.703600528452126,0.72525,0.887173179365857,5
337,0.483136535738568,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1036.95183088002,1008.5542341485,-28.3975967315207,1122.87867934041,1020.95183088002,101.926848460388,0.0907728059457509,0.684078849134024,0.703105090201864,0.729491888582798,0.883010432456795,7
338,0.480878043615686,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1036.97107161634,1008.5542341485,-28.4168374678447,1133.98878739607,1022.97107161634,111.017715779728,0.0979001882678693,0.682477911147028,0.715371141970696,0.702725,0.817888429612612,6
339,0.487813882475143,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1036.97676912402,1008.5542341485,-28.4225349755206,1122.87867934041,1020.97676912402,101.901910216388,0.0907505967396639,0.680675170492898,0.706062028642674,0.710616263646567,0.910180245373879,7
340,0.486297944691704,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1036.97886396697,1008.5542341485,-28.4246298184767,1122.87867934041,1022.97886396697,99.8998153734316,0.0889675948180921,0.683095028523422,0.705647447582931,0.715284154678094,0.930873637568312,6
341,0.498640161100729,"dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue",1037.26310221102,1008.5542341485,-28.7088680625257,1133.98878739607,1027.26310221102,106.725685185047,0.094115291413169,0.701528729314994,0.703564660660804,0.72665,0.881307261106486,4
342,0.485731424608059,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,predios_lingue1",1037.30506145534,1008.5542341485,-28.750827306847,1122.87867934041,1023.30506145534,99.5736178850614,0.0886770937208927,0.690351482190641,0.702885606111413,0.734516886032038,0.943650349739573,6
343,0.487102029839358,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1037.34442214459,1008.5542341485,-28.790187996093,1122.87867934041,1021.34442214459,101.534257195815,0.0904231766654061,0.684530737442299,0.707714256101353,0.713677175798388,0.938089069340402,7
344,0.478764358701669,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue",1037.37218194902,1008.5542341485,-28.8179478005243,1133.98878739607,1025.37218194902,108.616605447049,0.095782786085972,0.680359889863114,0.711987613656064,0.704875,0.813198097158785,5
345,0.480633671258126,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue",1037.44998380762,1008.5542341485,-28.8957496591202,1133.98878739607,1025.44998380762,108.538803588453,0.0957141770666761,0.681521951954539,0.710594747759758,0.699925,0.757406226748529,5
346,0.489048443610835,"dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1037.46385539636,1008.5542341485,-28.9096212478605,1133.98878739607,1027.46385539636,106.524931999712,0.0939382586350973,0.700130830414863,0.701149562711844,0.725925,0.883465582485509,4
347,0.488573011585066,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1037.5291017499,1008.5542341485,-28.9748676014074,1122.87867934041,1019.5291017499,103.349577590501,0.0920398432101408,0.682450745642077,0.708854354015644,0.707963473114988,0.916656908646346,8
348,0.486883492899264,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1037.62022823103,1008.5542341485,-29.0659940825365,1122.87867934041,1021.62022823103,101.258451109372,0.090177552546329,0.687416743949917,0.702574670316606,0.735180083664932,0.945096711676457,7
